index,word,frequency
98756,liftin,28
98755,punchin,28
98754,dents,28
98753,sutra,28
98752,checka,28
98751,dangers,28
98750,scarlet,28
98749,getter,28
98748,meenie,28
98747,bronze,28
98746,familia,28
98745,cashed,28
98744,brushed,28
98743,wooly,28
98742,hoochie,28
98741,tammy,28
98740,elevation,28
98739,moolah,28
98738,mania,28
98737,inshallah,28
98736,tractors,28
98735,hoodies,28
98734,squirrel,28
98733,goner,28
98732,colours,28
98731,tremendous,28
98730,overdrive,28
98729,cork,28
98728,vogue,28
98727,untill,28
98726,logical,28
98725,carrots,28
98724,engraved,28
98723,unsure,28
98722,hookin,28
98721,mvp,28
98720,mansions,28
98719,colossal,28
98718,require,28
98717,classics,28
98716,dustin,28
98715,terrorize,28
98714,reservations,28
98713,scum,28
98712,oreo,28
98711,beleive,28
98710,psychopath,28
98709,alkaholiks,28
98708,whatta,28
98707,fanatic,28
98706,moaning,28
98705,lighthouse,28
98704,limpin,28
98703,gona,28
98702,orbit,28
98701,distraction,28
98700,precinct,28
98699,fumes,28
98698,predator,28
98697,nachos,28
98696,cleopatra,28
98695,trumpets,28
98694,glued,28
98693,hugh,28
98692,[x8],28
98691,returning,28
98690,beard,28
98689,mint,28
98688,overhead,28
98687,earthly,28
98686,foreigns,28
98685,nuns,28
98684,horsemen,28
98683,millennium,28
98682,cutter,28
98681,extraordinary,28
98680,75,28
98679,para,28
98678,lesser,28
98677,twurkulators,28
98676,calvin,28
98675,signature,28
98674,corruption,28
98673,bearing,28
98672,tink,28
98671,travis,28
98670,loosing,28
98669,choctaw,28
98668,network,28
98667,chauffeur,28
98666,chemicals,28
98665,cleanse,28
98664,stud,28
98663,convicted,28
98662,[scratching],28
98661,sadie,28
98660,pharaohs,28
98659,oer,28
98658,xl,28
98657,7th,28
98656,possession,28
98655,layer,28
98654,fatlip,28
98653,curled,28
98652,bangs,28
98651,accurate,28
98650,jerseys,28
98649,pave,28
98648,thatta,28
98647,stat,28
98646,screws,28
98645,oye,28
98644,flashback,28
98643,glistening,28
98642,dribble,28
98641,swelly,28
98640,mang,28
98639,elected,28
98638,payday,28
98637,controversy,27
98636,stopper,27
98635,snowman,27
98634,jasmine,27
98633,babes,27
98632,schooled,27
98631,woooooooo,27
98630,monte,27
98629,pitcher,27
98628,overalls,27
98627,offa,27
98626,midas,27
98625,een,27
98624,vick,27
98623,overseer,27
98622,coughing,27
98621,robes,27
98620,9/1/2001,27
98619,cargo,27
98618,whirl,27
98617,tribulations,27
98616,jockey,27
98615,whichever,27
98614,b-i-g,27
98613,seattle,27
98612,chapel,27
98611,ss,27
98610,cannabis,27
98609,tomahawk,27
98608,southwest,27
98607,enhance,27
98606,blaming,27
98605,grit,27
98604,wilderness,27
98603,jiggaboo,27
98602,godz,27
98601,cancun,27
98600,endorse,27
98599,soo,27
98598,dinero,27
98597,rung,27
98596,oooooooh,27
98595,ju,27
98594,irish,27
98593,afloat,27
98592,mistakin,27
98591,astronaut,27
98590,grades,27
98589,oooohh,27
98588,peeping,27
98587,tints,27
98586,belonged,27
98585,whuteva,27
98584,whutooo,27
98583,pepsi,27
98582,derek,27
98581,grants,27
98580,connections,27
98579,whylin,27
98578,benzo,27
98577,cords,27
98576,victorious,27
98575,construction,27
98574,sermon],27
98573,serves,27
98572,vintage,27
98571,sesame,27
98570,panther,27
98569,stirring,27
98568,satellites,27
98567,outline,27
98566,thrust,27
98565,eighties,27
98564,instructions,27
98563,helicopters,27
98562,artillery,27
98561,hell-bent,27
98560,keg,27
98559,paintin,27
98558,warrant,27
98557,rock-rock,27
98556,paddle,27
98555,bilingual,27
98554,millenium,27
98553,truss,27
98552,paramedics,27
98551,happiest,27
98550,developed,27
98549,tightrope,27
98548,sample],27
98547,earning,27
98546,steelo,27
98545,aggression,27
98544,elegant,27
98543,earrings,27
98542,kamikaze,27
98541,meow,27
98540,dup,27
98539,interrupt,27
98538,screwin,27
98537,guerrilla,27
98536,masks,27
98535,solitary,27
98534,camel,27
98533,missiles,27
98532,microwave,27
98531,forgiving,27
98530,existed,27
98529,boiling,27
98528,restore,27
98527,[master,27
98526,appeared,27
98525,lite,27
98524,{its,27
98523,puddle,27
98522,ida,27
98521,styrofoam,27
98520,dovey,27
98519,icu,27
98518,gank,27
98517,silverado,27
98516,quench,27
98515,background],27
98514,liable,27
98513,nickle,27
98512,garments,27
98511,quiver,27
98510,bolder,27
98509,response,27
98508,drinker,27
98507,quiz,27
98506,wreckless,27
98505,sneaker,27
98504,exhausted,27
98503,climbs,27
98502,incense,27
98501,27,27
98500,psyche,27
98499,evenings,27
98498,clubbin,27
98497,kinky,27
98496,unleashed,27
98495,sk,27
98494,prisoners,27
98493,boxer,27
98492,buts,27
98491,hose,27
98490,mailbox,27
98489,flicka,27
98488,chromed,27
98487,suprise,27
98486,skillz,27
98485,mah,27
98484,flashlight,27
98483,sweeper,27
98482,knicks,27
98481,[young,27
98480,amidst,27
98479,lemons,27
98478,policy,27
98477,facial,27
98476,critic,27
98475,strobe,27
98474,sheist,27
98473,featuring,27
98472,leathers,27
98471,extortion,27
98470,normani,27
98469,verb,27
98468,extension,27
98467,hitters,27
98466,game],27
98465,motown,27
98464,brilliant,27
98463,nailed,27
98462,skrrt,27
98461,drifter,27
98460,wreckage,27
98459,nicotine,27
98458,burgers,27
98457,doorstep,27
98456,forreal,27
98455,ritual,27
98454,crucifix,27
98453,brazil,27
98452,felons,27
98451,barstool,27
98450,fudge,27
98449,claps,27
98448,bluer,27
98447,nationwide,27
98446,lifts,27
98445,dat},27
98444,alibis,27
98443,niggazll,27
98442,generations,27
98441,companies,27
98440,refill,27
98439,approaching,27
98438,youngn,27
98437,cognac,27
98436,ladybug,27
98435,aligned,27
98434,{verse,27
98433,exists,27
98432,dooley,27
98431,strays,27
98430,bootleggin,27
98429,muthafka,27
98428,lah,27
98427,hunny,27
98426,citizens,27
98425,backroads,27
98424,ignoring,27
98423,shouted,26
98422,graze,26
98421,rearranged,26
98420,cheeba],26
98419,customers,26
98418,maserati,26
98417,tanqueray,26
98416,larock,26
98415,punchlines,26
98414,decay,26
98413,stampede,26
98412,teardrop,26
98411,farrakhan,26
98410,decatur,26
98409,buju,26
98408,tightly,26
98407,revelations,26
98406,blahzay,26
98405,amg,26
98404,motherland,26
98403,timberlands,26
98402,it},26
98401,reins,26
98400,ish,26
98399,fleas,26
98398,b-legit,26
98397,cashin,26
98396,legalize,26
98395,sparkling,26
98394,butt-naked,26
98393,somthin,26
98392,elevated,26
98391,stew,26
98390,cobain,26
98389,uplift,26
98388,fassy,26
98387,somthing,26
98386,binge,26
98385,cult,26
98384,belive,26
98383,44s,26
98382,n-ggas,26
98381,bingo,26
98380,you],26
98379,annoying,26
98378,zen,26
98377,flossing,26
98376,upgraded,26
98375,museum,26
98374,jeru,26
98373,[dr,26
98372,mobster,26
98371,meaner,26
98370,leagues,26
98369,indians,26
98368,pastures,26
98367,redeem,26
98366,sage,26
98365,ultra,26
98364,director,26
98363,funerals,26
98362,cheesy,26
98361,approached,26
98360,fo-fo,26
98359,tightwork,26
98358,intervention,26
98357,courthouse,26
98356,slammer,26
98355,foam,26
98354,mocha,26
98353,recover,26
98352,tasty,26
98351,circuit,26
98350,suffered,26
98349,7x,26
98348,ea,26
98347,whiff,26
98346,medallions,26
98345,crossover,26
98344,backdoor,26
98343,porsches,26
98342,143,26
98341,shinning,26
98340,bundles,26
98339,alicia,26
98338,pero,26
98337,walkman,26
98336,rec,26
98335,booyaka,26
98334,burial,26
98333,lawnge,26
98332,adolescent,26
98331,foods,26
98330,dripped,26
98329,countrys,26
98328,dinosaur,26
98327,expansion,26
98326,regard,26
98325,petal,26
98324,receiver,26
98323,beng,26
98322,assassination,26
98321,za,26
98320,[echoes],26
98319,sailors,26
98318,ballet,26
98317,shoreline,26
98316,fattest,26
98315,huff,26
98314,loverman,26
98313,d-boy,26
98312,scoob,26
98311,rabbits,26
98310,officers,26
98309,365,26
98308,ana,26
98307,kindly,26
98306,kennedy,26
98305,sexing,26
98304,alleys,26
98303,creatin,26
98302,ebony,26
98301,immune,26
98300,bluest,26
98299,unheard,26
98298,holder,26
98297,bathe,26
98296,mikes,26
98295,airs,26
98294,hawkin,26
98293,calendar,26
98292,hiero,26
98291,splurge,26
98290,splitting,26
98289,gz,26
98288,halt,26
98287,plugs,26
98286,scooped,26
98285,scored,26
98284,brah,26
98283,thrive,26
98282,braid,26
98281,snatching,26
98280,quittin,26
98279,weatherman,26
98278,endlessly,26
98277,scientifical,26
98276,halftime,26
98275,unemployed,26
98274,economy,26
98273,snortin,26
98272,escobar,26
98271,relevant,26
98270,assured,26
98269,naui,26
98268,hunk,26
98267,sunsets,26
98266,eenie,26
98265,limitations,26
98264,nauseous,26
98263,hoez,26
98262,watered,26
98261,apartments,26
98260,remained,26
98259,cellphone,26
98258,dye,26
98257,ripple,26
98256,occupied,26
98255,vests,26
98254,contrary,26
98253,hae,26
98252,ramp,26
98251,erybody,26
98250,shaheed,26
98249,tracy,26
98248,woody,26
98247,[bm],26
98246,eclipse,26
98245,bed-stuy,26
98244,capacity,26
98243,pirates,26
98242,wavy,26
98241,fender,26
98240,esteem,26
98239,tourin,26
98238,beemer,26
98237,unconscious,26
98236,extend,26
98235,chirp,26
98234,chests,26
98233,withstand,26
98232,rudy,26
98231,diggers,26
98230,duel,26
98229,travelling,26
98228,vin,26
98227,swiftly,26
98226,strollin,26
98225,paperchase,26
98224,murderin,26
98223,mikey,26
98222,handing,26
98221,couches,26
98220,buzzed,26
98219,guides,26
98218,vent,26
98217,malady,26
98216,topless,26
98215,ponies,26
98214,disciple,26
98213,naaa,26
98212,treacherous,26
98211,momentum,26
98210,lennon,26
98209,contacts,26
98208,sierra,26
98207,decline,26
98206,wesley,26
98205,hollered,26
98204,[sonny,26
98203,flakes,26
98202,soh,26
98201,oughtta,26
98200,decks,26
98199,trauma,26
98198,tito,26
98197,blister,26
98196,neighbourhood,26
98195,monk,26
98194,widdit,26
98193,{im,26
98192,dorm,26
98191,coolie,26
98190,four-wheel,26
98189,amps,26
98188,premium,26
98187,hi-tek,26
98186,ym,26
98185,neil,26
98184,{dj,26
98183,hourglass,26
98182,anus,26
98181,prisons,26
98180,woes,26
98179,bella,26
98178,[f],25
98177,relentless,25
98176,haunts,25
98175,sleepwalking,25
98174,pe,25
98173,aston,25
98172,hollering,25
98171,whoooa,25
98170,fortunate,25
98169,[eazy-e],25
98168,iran,25
98167,cold-hearted,25
98166,ninth,25
98165,forsaken,25
98164,coins,25
98163,peddle,25
98162,muse,25
98161,asthma,25
98160,josephine,25
98159,afghanistan,25
98158,dyou,25
98157,hazardous,25
98156,lash,25
98155,congregation,25
98154,illuminate,25
98153,datin,25
98152,illiterate,25
98151,titles,25
98150,yo-yo,25
98149,badu,25
98148,largest,25
98147,tite,25
98146,irony,25
98145,lowdown,25
98144,superior,25
98143,[phonte],25
98142,circling,25
98141,jewelery,25
98140,whisky,25
98139,nanananananana,25
98138,pah,25
98137,ei,25
98136,howlin,25
98135,silverton,25
98134,napkin,25
98133,j5,25
98132,briefcase,25
98131,swisha,25
98130,gunning,25
98129,levitate,25
98128,specialist,25
98127,tossing,25
98126,desperado,25
98125,warden,25
98124,skatin,25
98123,handcuff,25
98122,spose,25
98121,bozack,25
98120,milkshake,25
98119,digest,25
98118,handin,25
98117,five-star,25
98116,fizz,25
98115,swig,25
98114,negro,25
98113,taco,25
98112,pads,25
98111,clinic,25
98110,sisqo,25
98109,traila,25
98108,undisputed,25
98107,hairy,25
98106,spinach,25
98105,dick-,25
98104,d-loc,25
98103,overweight,25
98102,ffffff,25
98101,ne,25
98100,bras,25
98099,ced,25
98098,diapers,25
98097,scandal,25
98096,linin,25
98095,jaguar,25
98094,daa,25
98093,anaconda,25
98092,tp,25
98091,spleen,25
98090,scooby,25
98089,tabs,25
98088,mexicans,25
98087,merk,25
98086,handshake,25
98085,letem,25
98084,corleone,25
98083,flute,25
98082,shystie,25
98081,grinning,25
98080,mel,25
98079,muthaphukkin,25
98078,longevity,25
98077,benjamin,25
98076,grieve,25
98075,tastin,25
98074,ysl,25
98073,lbc,25
98072,foldin,25
98071,layers,25
98070,medina,25
98069,trice],25
98068,[dre],25
98067,muster,25
98066,[tulisa],25
98065,oppose,25
98064,reefa,25
98063,surgeon,25
98062,waffle,25
98061,stagger,25
98060,soy,25
98059,swaggin,25
98058,guided,25
98057,taps,25
98056,boxers,25
98055,devin,25
98054,hypocrites,25
98053,unravel,25
98052,cuties,25
98051,elephants,25
98050,accounts,25
98049,jetted,25
98048,skoob,25
98047,audemars,25
98046,parrot,25
98045,mystical,25
98044,wallace,25
98043,fart,25
98042,jewish,25
98041,memorize,25
98040,jfk,25
98039,floats,25
98038,cussing,25
98037,ayeah,25
98036,rebound,25
98035,grooves,25
98034,eardrums,25
98033,slinging,25
98032,battyrider,25
98031,rica,25
98030,crucify,25
98029,fugitive,25
98028,align,25
98027,creme,25
98026,experienced,25
98025,stealth,25
98024,strivin,25
98023,decorated,25
98022,[gn],25
98021,[missy],25
98020,influenced,25
98019,tsunami,25
98018,distractions,25
98017,arguments,25
98016,venue,25
98015,kate,25
98014,stimulate,25
98013,kat,25
98012,vocab,25
98011,mates,25
98010,wilding,25
98009,drips,25
98008,vince,25
98007,21st,25
98006,rubies,25
98005,mosh,25
98004,kelly],25
98003,reporter,25
98002,explosion,25
98001,bunk,25
98000,notebook,25
97999,oasis,25
97998,ridaz,25
97997,applaud,25
97996,ridah,25
97995,oaktown,25
97994,malls,25
97993,kites,25
97992,nots,25
97991,enjoyed,25
97990,artis,25
97989,praising,25
97988,bx,25
97987,thugz,25
97986,maangamizi,25
97985,competitors,25
97984,roth,25
97983,stephen,25
97982,roster,25
97981,retaliation,25
97980,solomon,25
97979,separated,25
97978,ola,25
97977,bushwick,25
97976,decade,25
97975,knocker,25
97974,trustin,25
97973,philadelphia,25
97972,agreed,25
97971,porches,25
97970,mashed,25
97969,butcher,25
97968,g5,25
97967,nurses,25
97966,architect,25
97965,camaro,25
97964,areola,25
97963,marty,25
97962,strolling,25
97961,series,25
97960,smif-n-wessun,25
97959,tightest,25
97958,apron,25
97957,ab-soul,25
97956,machete,25
97955,vaseline,25
97954,posters,25
97953,blindin,25
97952,crest,25
97951,campus,25
97950,thanksgiving,25
97949,makaveli,25
97948,tigallo,25
97947,stem,25
97946,struggled,25
97945,majors,25
97944,asphalt,25
97943,dumped,25
97942,physique,25
97941,bonds,25
97940,excellence,25
97939,manner,25
97938,suites,25
97937,lacking,25
97936,blad,25
97935,ins,25
97934,woof,25
97933,frontline,25
97932,thot,25
97931,herd,25
97930,afta,25
97929,tumblin,25
97928,lagerfeld,25
97927,3000,25
97926,ai,25
97925,pliers,25
97924,hitman,25
97923,rudebwoy,25
97922,pleasures,25
97921,risky,25
97920,armaretta,25
97919,snitching,25
97918,awaiting,25
97917,daytons,25
97916,badd,25
97915,pleaser,25
97914,perignon,25
97913,vacancy,25
97912,mugs,25
97911,hoedown,25
97910,pitt,25
97909,noodles,25
97908,ro,25
97907,uzis,25
97906,raggamuffin,24
97905,strangle,24
97904,hanger,24
97903,flamin,24
97902,faucet,24
97901,flap,24
97900,violated,24
97899,ceilings,24
97898,kidnapped,24
97897,glamorous,24
97896,balloons,24
97895,speeds,24
97894,a-yo,24
97893,venice,24
97892,sighs,24
97891,doobie,24
97890,ether,24
97889,ne-yo,24
97888,disconnect,24
97887,sharper,24
97886,erykah,24
97885,{true,24
97884,giver,24
97883,unorthodox,24
97882,british,24
97881,contemplating,24
97880,pappy,24
97879,[ice-t],24
97878,rdd,24
97877,a-t-l,24
97876,earthquakes,24
97875,politic,24
97874,electrify,24
97873,spiders,24
97872,paragraph,24
97871,pistons,24
97870,rakaa,24
97869,mentirosa,24
97868,punked,24
97867,serena,24
97866,interfere,24
97865,sweaters,24
97864,[ll,24
97863,germs,24
97862,earnin,24
97861,hoops,24
97860,geronimo,24
97859,imperfections,24
97858,andele,24
97857,d-o,24
97856,nutt,24
97855,beyonce,24
97854,bouncer,24
97853,bounced,24
97852,overlook,24
97851,infatuated,24
97850,legend],24
97849,chalice,24
97848,rookies,24
97847,braxton,24
97846,serpent,24
97845,humor,24
97844,coastal,24
97843,viper,24
97842,smothered,24
97841,gleaming,24
97840,elastic,24
97839,bowls,24
97838,geto,24
97837,comfy,24
97836,dominant,24
97835,cherries,24
97834,edit,24
97833,leisure,24
97832,vibrations,24
97831,infected,24
97830,jessica,24
97829,zonin,24
97828,skepta,24
97827,dotted,24
97826,merrily,24
97825,poked,24
97824,needa,24
97823,{ride},24
97822,stocking,24
97821,dictionary,24
97820,daddy-o,24
97819,warp,24
97818,scam,24
97817,cheyenne,24
97816,striking,24
97815,syllables,24
97814,tought,24
97813,scan,24
97812,hover,24
97811,piled,24
97810,scramblin,24
97809,ak-47,24
97808,richmond,24
97807,{scratched,24
97806,hova,24
97805,[afu-ra],24
97804,equivalent,24
97803,touring,24
97802,sc,24
97801,29,24
97800,versatile,24
97799,hey-hey,24
97798,clinging,24
97797,av,24
97796,migo,24
97795,soaring,24
97794,victoria,24
97793,jazze,24
97792,womens,24
97791,severed,24
97790,kells,24
97789,jackers,24
97788,evans,24
97787,simmons,24
97786,sneeze,24
97785,streetz,24
97784,erection,24
97783,negativity,24
97782,gimmick,24
97781,oh-ohh,24
97780,gardens,24
97779,category,24
97778,swap,24
97777,biatch,24
97776,catastrophe,24
97775,clutchin,24
97774,symptoms,24
97773,c-note,24
97772,understandin,24
97771,roley,24
97770,stings,24
97769,bama,24
97768,roamin,24
97767,da&gt,24
97766,outcast,24
97765,tuition,24
97764,bam-ba-lam,24
97763,conviction,24
97762,arguin,24
97761,cages,24
97760,picky,24
97759,lettuce,24
97758,objects,24
97757,barbeque,24
97756,out],24
97755,woodstock,24
97754,spears,24
97753,rack-rack,24
97752,dumber,24
97751,setter,24
97750,marine,24
97749,maps,24
97748,pleading,24
97747,da-da-da,24
97746,swish,24
97745,drunks,24
97744,scraping,24
97743,polar,24
97742,pans,24
97741,marker,24
97740,contents,24
97739,wasteland,24
97738,playstation,24
97737,awol,24
97736,hand-me-down,24
97735,sill,24
97734,stinky,24
97733,complications,24
97732,committee,24
97731,hymn,24
97730,f---,24
97729,locket,24
97728,sha-shabba,24
97727,self-esteem,24
97726,petrified,24
97725,dios,24
97724,tasting,24
97723,medusa,24
97722,titanic,24
97721,mac-10,24
97720,muthafkas,24
97719,iriscience,24
97718,ooh-ooh-ooh,24
97717,do-do,24
97716,shepherd,24
97715,tats,24
97714,slows,24
97713,pedestal,24
97712,lantern,24
97711,petrol,24
97710,rut,24
97709,sensitive,24
97708,bool,24
97707,persons,24
97706,mutherfucking,24
97705,promotion,24
97704,ooooooo,24
97703,sensual,24
97702,terminator,24
97701,thanking,24
97700,absorb,24
97699,hataz,24
97698,doggin,24
97697,triumph,24
97696,curses,24
97695,niende,24
97694,attackin,24
97693,cheerleader,24
97692,astro,24
97691,83,24
97690,affiliated,24
97689,foreman,24
97688,dvd,24
97687,2-Jan,24
97686,730,24
97685,acapella,24
97684,caribbean,24
97683,surprises,24
97682,yawning,24
97681,504,24
97680,opponents,24
97679,assed,24
97678,do-o-o,24
97677,civilized,24
97676,standards,24
97675,statistic,24
97674,in-between,24
97673,imagining,24
97672,suggestion,24
97671,residue,24
97670,fumbled,24
97669,steamy,24
97668,prosper,24
97667,extendo,24
97666,burbs,24
97665,wider,24
97664,memry,24
97663,chops,24
97662,hitter,24
97661,chedda,24
97660,slaughtered,24
97659,sorts,24
97658,peice,24
97657,civil,24
97656,immaculate,24
97655,removed,24
97654,explaining,24
97653,hola,24
97652,alliance,24
97651,phesto,24
97650,crimson,24
97649,frenzy,24
97648,tremendo,24
97647,terrorists,24
97646,bitterness,24
97645,bougie,24
97644,jheri,24
97643,attractive,24
